CODIGO;NOMBRE;Impuesto;grupo;TCPROM_INV_Sin_Iva;TCPROM_INV;ULT_PRE_COMPRA_Sin_Iva;ULT_PRE_COMPRA;PRECIO_1_Sin_Iva;PRECIO_2_Sin_Iva;PRECIO_3_Sin_Iva;PRECIO_4_Sin_Iva;PRECIO_5_Sin_Iva;PRECIO_6_Sin_Iva;PRECIO_1;PRECIO_2;PRECIO_3;PRECIO_4;PRECIO_5;PRECIO_6;UBICACION;Estado_Plu;Referencia;SubcategoriaCD;Subcategoria;CategoriaCD;Categoria;LineaCD;Linea;Marca;Cumulative Count
6209;CREMA ANTIARRUGAS BYPHASSE CON RETINOL X 50 ml;19.0000;61;22875;27222;23255;27674;28571.42857143;29411.76470588;23255.46218487;;;;34000.0000;35000.0000;27674.0000;;;;;ACTIVO;;;;;;;;BYPHASSE;1
6208;CREMA FACIAL BYPHASSE Q10 DIA VERDE X 60 ml;19.0000;61;24513;29170;24920;29655;29243.69747899;30252.10084034;24920.16806723;;;;34800.0000;36000.0000;29655.0000;;;;;ACTIVO;;0;0;6412;TRATAMIENTOS;64;COSMETICOS;BYPHASSE;1
6207;CREMA FACILA BYPHASSE Q10 NOCHE GRIS X 60 ml;19.0000;61;24594;29267;24920;29655;29243.69747899;30252.10084034;24920.16806723;;;;34800.0000;36000.0000;29655.0000;;;;4-A8-4;ACTIVO;;0;0;6412;TRATAMIENTOS;64;COSMETICOS;BYPHASSE;1
6206;REMOVEDOR SAMY X 90 ml;19.0000;10;3704;4408;3704;4408;4369.74789916;5042.01680672;3704.20168067;;;;5200.0000;6000.0000;4408.0000;;;;;ACTIVO;;2010;REMOVEDORES;6420;REMOVEDORES;64;COSMETICOS;SAMY;1
6205;REMOVEDOR SAMY X 250 ml;19.0000;10;7368;8768;7368;8768;8655.46218487;9243.69747899;7368.06722689;;;;10300.0000;11000.0000;8768.0000;;;;;ACTIVO;;2010;REMOVEDORES;6420;REMOVEDORES;64;COSMETICOS;SAMY;1
6204;COLGATE LUMINOUS WHITE X 75 CARBON;19.0000;0;10840;12900;10840;12900;12689.07563025;13445.37815126;10840.33613445;;;;15100.0000;16000.0000;12900.0000;;;;;ACTIVO;;;;9807;CREMAS DENTALES;98;CUIDADO ORAL Y AFEITADA;COLGATE;1
6203;LACA I COLOR ROJA X 30 ml;19.0000;01;1735;2065;1735;2065;2058.82352941;2521.00840336;1735.29411765;;;;2450.0000;3000.0000;2065.0000;;;;;INACTIVO;;;;9617;MODELADORES DE CABELLO;96;CUIDADO CAPILAR Y ACCESORIOS;;1
6201;POLVO SUELTO BONSHIKBS-P01 X 10 g;19.0000;34;7260;8640;7260;8640;9495.79831933;10084.03361345;7260.50420168;;;;11300.0000;12000.0000;8640.0000;;;;2-A1-5;ACTIVO;;0;0;6405;MAQUILLAJE;64;COSMETICOS;;1
6200;PESTAÑINA BONSHIK PANTENOL BS-002  X 15 ml;19.0000;34;4920;5855;4920;5855;6554.62184874;7563.02521008;4915.96638655;;;;7800.0000;9000.0000;5850.0000;;;;2-A1-5;ACTIVO;;0;0;6405;MAQUILLAJE;64;COSMETICOS;;1
6199;ACOND LISSIA BOMBA X 425 ml;19.0000;01;8393;9988;8445;10050;9915.96638655;10924.36974790;8445.37815126;;;;11800.0000;13000.0000;10050.0000;;;;7-B4-4;ACTIVO;;1420;BALSAMOS ACONDICIONADORES;9614;BALSAMOS Y ACONDICIONADORES;96;CUIDADO CAPILAR Y ACCESORIOS;LISSIA;1
6198;CREMA DE MANOS NIVEA X 625 AZUL;19.0000;01;16031;19077;15966;19000;20168.06722689;21848.73949580;15966.38655462;;;;24000.0000;26000.0000;19000.0000;;;;2-B3-3;ACTIVO;;;;40613;CREMAS DE MANOS Y CORPORAL;406;CUIDADO CORPORAL;NIVEA;1
6197;RUBOR ENGOL X 4 RUB-894;19.0000;01;8118;9660;8118;9660;10924.36974790;11764.70588235;8117.64705882;;;;13000.0000;14000.0000;9660.0000;;;;;ACTIVO;;0;0;6405;MAQUILLAJE;64;COSMETICOS;;1
6196;BASE LIQUIDA ENGOL MATE CCN-378;19.0000;01;7360;8758;8740;10401;10000.00000000;10924.36974790;7344.53781513;;;;11900.0000;13000.0000;8740.0000;;;;;ACTIVO;;;;6405;MAQUILLAJE;64;COSMETICOS;;1
6195;LAPIZ DELINEADOR ENGOL;19.0000;01;580;690;580;690;798.31932773;1260.50420168;579.83193277;;;;950.0000;1500.0000;690.0000;;;;1-A13-8;ACTIVO;;;;6405;MAQUILLAJE;64;COSMETICOS;;1
6194;BRILLO GLOSS ENGOL PALETA LPG-225;19.0000;01;2706;3220;2706;3220;3781.51260504;4621.84873950;2705.88235294;;;;4500.0000;5500.0000;3220.0000;;;;;ACTIVO;;0;0;6405;MAQUILLAJE;64;COSMETICOS;;1
6193;TONICO ENGOL DE ROSAS ROSE95;19.0000;01;5798;6900;5798;6900;8319.32773109;9243.69747899;5798.31932773;;;;9900.0000;11000.0000;6900.0000;;;;;ACTIVO;;;;;;;;;1
6192;DELINEADOR ENGOL DOBLE WATERPROOF BYB-288;19.0000;01;5798;6900;5798;6900;7983.19327731;9243.69747899;5798.31932773;;;;9500.0000;11000.0000;6900.0000;;;;;ACTIVO;;;;6405;MAQUILLAJE;64;COSMETICOS;;1
6191;TRAT MENTA HAIR BIOREPOLARIZADOR X 2000 ml;19.0000;23;27350;32546;27350;32546;32773.10924370;33613.44537815;27349.57983193;;;;39000.0000;40000.0000;32546.0000;;;;8-A4-5;ACTIVO;;1530;TRATAMIENTOS CAPILARES;9615;TRATAMIENTO CAPILAR;96;CUIDADO CAPILAR Y ACCESORIOS;MENTA HAIR;1
6190;TRAT MENTA HAIR CEBOLLA X 2000 ml;19.0000;23;25240;30035;25240;30035;32352.94117647;33193.27731092;25239.49579832;;;;38500.0000;39500.0000;30035.0000;;;;8-A4-5;ACTIVO;;1530;TRATAMIENTOS CAPILARES;9615;TRATAMIENTO CAPILAR;96;CUIDADO CAPILAR Y ACCESORIOS;MENTA HAIR;1
6189;TRAT MENTA HAIR RIZOS EXPLOSIVOS X 2000 ml;19.0000;23;27350;32546;27350;32546;32773.10924370;33613.44537815;27349.57983193;;;;39000.0000;40000.0000;32546.0000;;;;8-A4-5;ACTIVO;;1530;TRATAMIENTOS CAPILARES;9615;TRATAMIENTO CAPILAR;96;CUIDADO CAPILAR Y ACCESORIOS;MENTA HAIR;1
6188;SERUM REPARADOR MENTA HAIR X 50 ml 3415;19.0000;23;23153;27552;23153;27552;26722.68907563;27310.92436975;23152.94117647;;;;31800.0000;32500.0000;27552.0000;;;;;ACTIVO;;;;;;;;MENTAHAIR;1
6187;BALACA SKIN SA-5020;19.0000;01;2928;3484;2928;3484;4621.84873950;5882.35294118;2928.57142857;;;;5500.0000;7000.0000;3485.0000;;;;;INACTIVO;;;;;;;;;1
6186;BALACA SKIN SA-5019;19.0000;01;2571;3059;2571;3059;4033.61344538;5042.01680672;2571.42857143;;;;4800.0000;6000.0000;3060.0000;;;;;INACTIVO;;;;;;;;;1
6185;KIT BROCHAS + POMOS X 6 SP4BR2;19.0000;01;4785;5694;4785;5694;8403.36134454;9243.69747899;4785.71428571;;;;10000.0000;11000.0000;5695.0000;;;;;ACTIVO;;;;6405;MAQUILLAJE;64;COSMETICOS;;1
6184;ESPUMA LIMPIADORA DE ARROZ BIOAQUA BQY51803;19.0000;01;5462;6500;5462;6500;8403.36134454;9243.69747899;5462.18487395;;;;10000.0000;11000.0000;6500.0000;;;;;ACTIVO;;;;9852;PREPARACION PARA AFEITAR;98;CUIDADO ORAL Y AFEITADA;;1
6183;KIT DE BROCHAS + ENCRESPAPOR Y BORLA JB05;19.0000;0;11414;13583;11414;13583;18487.39495798;19327.73109244;11414.28571429;;;;22000.0000;23000.0000;13583.0000;;;;;ACTIVO;;;;6405;MAQUILLAJE;64;COSMETICOS;;1
6182;PRIMER LIGHTWEIGHT HEDYBEAUTY ZQR-036;19.0000;05;1785;2124;1785;2124;3361.34453782;4201.68067227;1785.71428571;;;;4000.0000;5000.0000;2125.0000;;;;;ACTIVO;;;;;;;;;1
6181;POMO DONUT WORRY X 4 TTQ04;19.0000;04;4857;5780;4857;5780;7142.85714286;7983.19327731;4857.14285714;;;;8500.0000;9500.0000;5780.0000;;;;;ACTIVO;;;;;;;;;1
6180;CORRECTOR SFR CONCEALER X 6  NO6189;19.0000;01;3235;3849;3235;3849;5882.35294118;7142.85714286;3214.28571429;;;;7000.0000;8500.0000;3825.0000;;;;;ACTIVO;;;;6405;MAQUILLAJE;64;COSMETICOS;;1
6179;SUERO FACIAL KISS BEAUTY X 60 ml 68109-03;19.0000;05;4286;5100;4286;5100;7563.02521008;8823.52941176;4285.71428571;;;;9000.0000;10500.0000;5100.0000;;;;;ACTIVO;;;;;;;;;1
6178;BRILLO MAGICO PIN KEY PK2542;19.0000;05;1776;2113;1776;2113;2941.17647059;3781.51260504;1642.85714286;;;;3500.0000;4500.0000;1955.0000;;;;;ACTIVO;;;;6405;MAQUILLAJE;64;COSMETICOS;;1
6177;BLOQUEADOR FOO FACED X 50 ml FS8818;19.0000;01;2071;2464;2071;2464;5042.01680672;6302.52100840;2071.42857143;;;;6000.0000;7500.0000;2465.0000;;;;;ACTIVO;;;;40640;PROTECCION SOLAR;406;CUIDADO CORPORAL;;1
6176;BLOQUEADOR SOLAR KISS BEAUTY  X 50 ml  6889403;19.0000;01;3500;4165;3500;4165;6722.68907563;7983.19327731;3500.00000000;;;;8000.0000;9500.0000;4165.0000;;;;;ACTIVO;;;;40640;PROTECCION SOLAR;406;CUIDADO CORPORAL;;1
6175;DES LADY SPEED DERMA TUBO X 60 g;19.0000;65;5766;6862;5766;6862;6722.68907563;7563.02521008;5766.38655462;;;;8000.0000;9000.0000;6862.0000;;;;6-A11-2;ACTIVO;;;;40617;DESODORANTES MUJER;406;CUIDADO CORPORAL;LADY SPEED STICK;1
6174;DES SPEED STICK GEL XTREME ULTRA X 85 g;19.0000;01;9872;11748;9872;11748;11764.70588235;12605.04201681;9872.26890756;;;;14000.0000;15000.0000;11748.0000;;;;6-A2-8;ACTIVO;;1470;DESODORANTE HOMBRE;40614;DESODORANTES;406;CUIDADO CORPORAL;SPEED STICK;1
6173;BRILLO MAGICO KISS BEAUTY 70900-03R0;19.0000;05;2071;2464;2071;2464;3781.51260504;4621.84873950;2071.42857143;;;;4500.0000;5500.0000;2465.0000;;;;;ACTIVO;;;;6405;MAQUILLAJE;64;COSMETICOS;;1
6172;POMO TARRO RUBY FACE X 6 UN SP42;19.0000;04;5357;6375;5357;6375;8403.36134454;9663.86554622;5357.14285714;;;;10000.0000;11500.0000;6375.0000;;;;;ACTIVO;;;;;;;;;1
6171;REMOVEDOR BIFASICO KARITE X 180 ml 2300-47B;19.0000;04;5714;6800;5714;6800;9243.69747899;10504.20168067;5714.28571429;;;;11000.0000;12500.0000;6800.0000;;;;;INACTIVO;;;;;;;;;1
6170;FINALIZADOR FIT WET X 120 ml D135;19.0000;04;3928;4674;3928;4674;6722.68907563;7983.19327731;3928.57142857;;;;8000.0000;9500.0000;4675.0000;;;;;ACTIVO;;;;6405;MAQUILLAJE;64;COSMETICOS;;1
6169;VOLUMINIZADOR DE LABIOS KISS BEAUTI 7831;19.0000;05;2428;2889;2428;2889;4201.68067227;5462.18487395;2428.57142857;;;;5000.0000;6500.0000;2890.0000;;;;;INACTIVO;;;;;;;;;1
6168;PRIMER HEDYBEAUTY X 35 ml ZQR-016 - ZQR- 029;19.0000;04;1786;2125;1786;2125;3361.34453782;4201.68067227;1785.71428571;;;;4000.0000;5000.0000;2125.0000;;;;;ACTIVO;;;;;;;;;1
6167;SOMBRA KISSCROWN X 25 colores;19.0000;14;5882;7000;5882;7000;8403.36134454;9243.69747899;5882.35294118;;;;10000.0000;11000.0000;7000.0000;;;;;INACTIVO;;;;;;;;;1
6166;ILUMINADOR KISSCROWN babe in paradise X 6;19.0000;14;4621;5499;4621;5499;6050.42016807;6722.68907563;4621.84873950;;;;7200.0000;8000.0000;5500.0000;;;;;INACTIVO;;;;;;;;;1
6165;SOMBRA PAULIS X 42 makeup PM02 - PM03;19.0000;05;12605;15000;12605;15000;16806.72268908;17647.05882353;12605.04201681;;;;20000.0000;21000.0000;15000.0000;;;;;INACTIVO;;;;;;;;;1
6164;KIT BROCHA RUBY FACE X 4 217;19.0000;05;7563;9000;7563;9000;9411.76470588;10084.03361345;7563.02521008;;;;11200.0000;12000.0000;9000.0000;;;;;INACTIVO;;0;0;6405;MAQUILLAJE;64;COSMETICOS;;1
6163;TAPA OJOS;19.0000;05;4201;4999;4201;4999;5462.18487395;5882.35294118;4201.68067227;;;;6500.0000;7000.0000;5000.0000;;;;;INACTIVO;;;;;;;;;1
6162;FIJADOR DE MAQUILLAJE FIT WE  X 20 ml D127;19.0000;04;3082;3667;3082;3667;5882.35294118;6722.68907563;3071.42857143;;;;7000.0000;8000.0000;3655.0000;;;;;ACTIVO;;;;6405;MAQUILLAJE;64;COSMETICOS;;1
6161;KTI FACIAL VITAMINA C PAULIS MP5024;19.0000;04;25000;29750;25000;29750;40336.13445378;42016.80672269;25000.00000000;;;;48000.0000;50000.0000;29750.0000;;;;;INACTIVO;;;;;;;;;1
6160;COSMETIQUERA SA-5006 - BAG-0113;19.0000;01;7786;9265;7786;9265;10924.36974790;12184.87394958;7785.71428571;;;;13000.0000;14500.0000;9265.0000;;;;;INACTIVO;;0;0;6405;MAQUILLAJE;64;COSMETICOS;;1
6159;COSMETIQUERA SA-5008;19.0000;01;4571;5440;4571;5440;6722.68907563;8403.36134454;4571.42857143;;;;8000.0000;10000.0000;5440.0000;;;;;INACTIVO;;;;6405;MAQUILLAJE;64;COSMETICOS;;1
6158;PINCEL X 3 DN1197;19.0000;08;3277;3900;3277;3900;4117.64705882;5042.01680672;3277.31092437;;;;4900.0000;6000.0000;3900.0000;;;;;INACTIVO;;;;;;;;;1
6157;PINCEL ACRILICO DOBLE PUNTA DN959;19.0000;08;6302;7499;6302;7499;7983.19327731;8823.52941176;6302.52100840;;;;9500.0000;10500.0000;7500.0000;;;;;ACTIVO;;;;;;;;;1
6156;PINCEL X 3 DN1233;19.0000;08;4160;4950;4160;4950;5210.08403361;6302.52100840;4159.66386555;;;;6200.0000;7500.0000;4950.0000;;;;;ACTIVO;;;;;;;;;1
6155;PESTAÑAS MONTOC LIFTING LASH;19.0000;15;7714;9180;7714;9180;9915.96638655;10924.36974790;7714.28571429;;;;11800.0000;13000.0000;9180.0000;;;;;ACTIVO;;;;;;;;;1
6154-2;RUBOR LIQUIDO MONTOC NOSTALGIC  X 10 g RECEI;19.0000;15;13613;16199;13613;16199;17647.05882353;19327.73109244;13613.44537815;0E-8;0E-8;0E-8;21000.0000;23000.0000;16200.0000;0.0000;0.0000;0.0000;;ACTIVO;;;;;;;;;1
6154-1;RUBOR LIQUIDO MONTOC NOSTALGIC  X 10 HAPE;19.0000;15;13613;16200;13613;16200;17647.05882353;19327.73109244;13613.44537815;0E-8;0E-8;0E-8;21000.0000;23000.0000;16200.0000;0.0000;0.0000;0.0000;;ACTIVO;;;;;;;;;1
6154;RUBOR LIQUIDO MONTOC NOSTALGIC  X 10 DEVOL;19.0000;15;13618;16205;13618;16205;17647.05882353;19327.73109244;13613.44537815;;;;21000.0000;23000.0000;16200.0000;;;;1-A15-2;ACTIVO;;0;0;6405;MAQUILLAJE;64;COSMETICOS;;1
6153;SH MAXYBELT ACIDO HIALURONICO X 400 ml;19.0000;01;16510;19647;16510;19647;18739.49579832;18739.49579832;16510.08403361;;;;22300.0000;22300.0000;19647.0000;;;;;ACTIVO;;0;0;9613;SHAMPOO;96;CUIDADO CAPILAR Y ACCESORIOS;;1
6152;REMOVEDOR LIGNE DOR X 220 ml;19.0000;40;6698;7971;6698;7971;8739.49579832;9663.86554622;6698.31932773;;;;10400.0000;11500.0000;7971.0000;;;;;ACTIVO;;;;;;;;;1
6151;CREM PEINAR MAXYBELT LISOS X 400 ml;19.0000;01;14425;17166;14425;17166;17647.05882353;18487.39495798;14425.21008403;;;;21000.0000;22000.0000;17166.0000;;;;;ACTIVO;;;;9615;TRATAMIENTO CAPILAR;96;CUIDADO CAPILAR Y ACCESORIOS;;1
6150;CREM PEINAR MAXYBELT RIZOS X 400 ml;19.0000;01;14425;17166;14425;17166;17647.05882353;18487.39495798;14425.21008403;;;;21000.0000;22000.0000;17166.0000;;;;;ACTIVO;;;;9615;TRATAMIENTO CAPILAR;96;CUIDADO CAPILAR Y ACCESORIOS;;1
6149;CREMA DE MANOS LIGNE DOR CANABIS X 410 ml;19.0000;40;7861;9355;7861;9355;9915.96638655;10924.36974790;7921.84873950;;;;11800.0000;13000.0000;9427.0000;;;;;ACTIVO;;;;40613;CREMAS DE MANOS Y CORPORAL;406;CUIDADO CORPORAL;;1
6148;ESTUCHE LIGNE DOR CREMA X 200 + SPLASH X 120 ml;19.0000;40;15985;19022;15985;19022;20168.06722689;21428.57142857;15984.87394958;;;;24000.0000;25500.0000;19022.0000;;;;;ACTIVO;;;;6419;COLONIAS Y ESTUCHES BEBES;64;COSMETICOS;;1
6147;MASCARILLA DE ARCILLA BYPHASSE X 150 ml;19.0000;61;16534;19676;16596;19749;20588.23529412;21428.57142857;16595.79831933;;;;24500.0000;25500.0000;19749.0000;;;;;ACTIVO;;1580;MASCARILLA CAPILAR;9615;TRATAMIENTO CAPILAR;96;CUIDADO CAPILAR Y ACCESORIOS;;1
6146;CREMA BYPHASSE VITAMINA C x 50 ml;19.0000;61;22749;27071;23255;27674;27563.02521008;28571.42857143;23255.46218487;;;;32800.0000;34000.0000;27674.0000;;;;;ACTIVO;;;;;;;;BYPHASSE;1
6145;MOÑOS PARA UÑAS 3D THE ROSE 1245;19.0000;08;2891;3440;2891;3440;3529.41176471;4201.68067227;2890.75630252;;;;4200.0000;5000.0000;3440.0000;;;;;INACTIVO;;;;;;;;;1
6144;POCIMA PARA PESTAÑAS KABA;19.0000;73;32773;39000;32773;39000;40336.13445378;42016.80672269;32773.10924370;;;;48000.0000;50000.0000;39000.0000;;;;4-A10-5;ACTIVO;;;;;;;;KABA;1
6143;REPORALIZADOR MENTA HAIR PASO 3 X 150 ml BIO PLASTIA;19.0000;23;6329;7531;6329;7531;8571.42857143;9243.69747899;6328.57142857;;;;10200.0000;11000.0000;7531.0000;;;;;ACTIVO;;;;;;;;;1
6142;ALISADOR MENTA HAIR PASO 2 X 150 ml BIO PLASTIA;19.0000;23;19998;23798;19998;23798;26890.75630252;27731.09243697;19998.31932773;;;;32000.0000;33000.0000;23798.0000;;;;;ACTIVO;;;;9617;MODELADORES DE CABELLO;96;CUIDADO CAPILAR Y ACCESORIOS;;1
6141;SH MENTA MENTA HAIR PASO 1 X 150 ml BIO PLASTIA;19.0000;23;5575;6634;5620;6688;8151.26050420;8403.36134454;5620.16806723;;;;9700.0000;10000.0000;6688.0000;;;;7-B3-5;ACTIVO;;0;0;9613;SHAMPOO;96;CUIDADO CAPILAR Y ACCESORIOS;;1
6140;BOLSO DE LUJO ANYELUZ;19.0000;28;12605;15000;12605;15000;16806.72268908;18487.39495798;12605.04201681;;;;20000.0000;22000.0000;15000.0000;;;;;ACTIVO;;;;;;;;;1
6139;SH PROKAPIL  X 300 MILKERATIN POTE;19.0000;54;17859;21252;17859;21252;22016.80672269;21848.73949580;18736.13445378;;;;26200.0000;26000.0000;22296.0000;;;;7-B3-3;ACTIVO;;1310;SHAMPOO 1 EN 1;9613;SHAMPOO;96;CUIDADO CAPILAR Y ACCESORIOS;PROKPIL;1
6138;TRAT PROKAPIL X 300 MILKERATIN POTE;19.0000;54;18736;22296;18736;22296;22016.80672269;21848.73949580;18736.13445378;;;;26200.0000;26000.0000;22296.0000;;;;8-A4-2;ACTIVO;;1420;BALSAMOS ACONDICIONADORES;9614;BALSAMOS Y ACONDICIONADORES;96;CUIDADO CAPILAR Y ACCESORIOS;PROKPIL;1
6137;TRAT PROKAPIL SOBRE X 30 MILKERATIN;19.0000;54;2273;2704;2278;2711;2605.04201681;2941.17647059;2278.15126050;;;;3100.0000;3500.0000;2711.0000;;;;;ACTIVO;;0;0;9615;TRATAMIENTO CAPILAR;96;CUIDADO CAPILAR Y ACCESORIOS;;1
6136;SH PROKAPIL SOBRE X 30 MILKERATIN;19.0000;54;2007;2388;2008;2389;2605.04201681;2941.17647059;2278.15126050;;;;3100.0000;3500.0000;2711.0000;;;;6-A14-1;ACTIVO;;0;0;9613;SHAMPOO;96;CUIDADO CAPILAR Y ACCESORIOS;;1
6135;SH PANTENE X 300 ml;19.0000;01;12353;14700;12353;14700;14537.81512605;15126.05042017;12352.94117647;;;;17300.0000;18000.0000;14700.0000;;;;;INACTIVO;;;;9613;SHAMPOO;96;CUIDADO CAPILAR Y ACCESORIOS;PANTENE;1
6134;POMO BONSHIK X 4 0903;19.0000;34;1134;1350;1134;1350;1596.63865546;2100.84033613;1134.45378151;;;;1900.0000;2500.0000;1350.0000;;;;;ACTIVO;;;;;;;;;1
6133;DES NIVEA ROLLON DAMA TONO NATURAL CLINICAL x 50 ml;19.0000;01;7983;9500;7983;9500;9411.76470588;10084.03361345;7983.19327731;;;;11200.0000;12000.0000;9500.0000;;;;6-A5-5;ACTIVO;;;;40617;DESODORANTES MUJER;406;CUIDADO CORPORAL;NIVEA;1
6132;ACOND RECAMIER PLATINIUM X 1000 ml;19.0000;01;29980;35676;29980;35676;36134.45378151;36974.78991597;30836.13445378;;;;43000.0000;44000.0000;36695.0000;;;;;INACTIVO;;0;0;9614;BALSAMOS Y ACONDICIONADORES;96;CUIDADO CAPILAR Y ACCESORIOS;;1
6131;CREMA NIVEA X 250 + 125;19.0000;01;19941;23730;19941;23730;19831.93277311;21008.40336134;16757.14285714;;;;23600.0000;25000.0000;19941.0000;;;;;INACTIVO;;1310;CREMAS HUMECTANTES;40613;CREMAS DE MANOS Y CORPORAL;406;CUIDADO CORPORAL;NIVEA;1
6130;AGUA MICELAR  GARNIER VITAMINA C X 100 tapa amarilla  7732.;19.0000;09;7983;9500;7983;9500;9411.76470588;9663.86554622;7983.19327731;;;;11200.0000;11500.0000;9500.0000;;;;;ACTIVO;;;;6412;TRATAMIENTOS;64;COSMETICOS;GARNIER;1
6129;GELATINA SKALA X 1000 ml;19.0000;01;14706;17500;14706;17500;17226.89075630;18067.22689076;14704.20168067;;;;20500.0000;21500.0000;17498.0000;;;;8-A4-4;ACTIVO;;;;;;;;SKALA;1
6128;BRILLO MINI TANGO C/U  FAT OIL LP-3205;19.0000;05;2788;3318;2788;3318;4201.68067227;5042.01680672;2784.87394958;;;;5000.0000;6000.0000;3314.0000;;;;;ACTIVO;;;;6405;MAQUILLAJE;64;COSMETICOS;;1
6127;RUBOR ILUMINADOR INSTA GLOW JK1065  2839;19.0000;05;4268;5078;4268;5078;6554.62184874;7563.02521008;4249.57983193;;;;7800.0000;9000.0000;5057.0000;;;;;ACTIVO;;0;0;6405;MAQUILLAJE;64;COSMETICOS;;1
6126;RUBOR EN BARRA HANDAIYAN H3018;19.0000;05;9214;10965;9214;10965;13361.34453782;14285.71428571;9214.28571429;;;;15900.0000;17000.0000;10965.0000;;;;;ACTIVO;;0;0;6405;MAQUILLAJE;64;COSMETICOS;;1
6125;LABIAL HIDRATANTE MATE HANDAIYAN H1067;19.0000;05;6071;7224;6071;7224;10084.03361345;10924.36974790;6071.42857143;;;;12000.0000;13000.0000;7225.0000;;;;;ACTIVO;;;;6405;MAQUILLAJE;64;COSMETICOS;;1
6124;KIT RUBY FACE NICE DAY 55BAGSET;19.0000;12;5478;6519;5478;6519;8823.52941176;10084.03361345;5478.15126050;;;;10500.0000;12000.0000;6519.0000;;;;;INACTIVO;;;;;;;;;1
6123;BOLSO MULTIUSOS BEAUTIFUL GIRL 5011;19.0000;05;10428;12409;10428;12409;16386.55462185;17647.05882353;10428.57142857;;;;19500.0000;21000.0000;12410.0000;;;;;INACTIVO;;;;;;;;;1
6122;POLVERA AIFEI X 2 NO1069 - 5025;19.0000;01;1492;1776;1492;1776;2352.94117647;3361.34453782;1492.43697479;;;;2800.0000;4000.0000;1776.0000;;;;;ACTIVO;;;;;;;;;1
6121;SUREM CONTORNO DE OJOS KISS BEAUTY 68288-03;19.0000;05;4321;5142;4321;5142;6722.68907563;7563.02521008;4321.00840336;;;;8000.0000;9000.0000;5142.0000;;;;;ACTIVO;;;;;;;;;1
6120;TRAT DE PESTAÑAS BIOAQUA FORTALECEDOR  BQY78648 - 37336;19.0000;05;3513;4181;3529;4200;4621.84873950;5462.18487395;3529.41176471;;;;5500.0000;6500.0000;4200.0000;;;;4-B8-3;ACTIVO;;0;0;9615;TRATAMIENTO CAPILAR;96;CUIDADO CAPILAR Y ACCESORIOS;;1
6119;BLOQUEADOR BIOAQUA SPRAY x 150 ml BQY61831;19.0000;04;3943;4692;3950;4700;5042.01680672;9243.69747899;3949.57983193;;;;6000.0000;11000.0000;4700.0000;;;;;ACTIVO;;;;40640;PROTECCION SOLAR;406;CUIDADO CORPORAL;;1
6118;BRILLO MAGICO + LABIAL 24K GOLD 70292-03;19.0000;05;3000;3570;3000;3570;4789.91596639;5882.35294118;3000.00000000;;;;5700.0000;7000.0000;3570.0000;;;;;INACTIVO;;;;6405;MAQUILLAJE;64;COSMETICOS;;1
6117;SOMBRA YOY WORD 7543;19.0000;0;4278;5091;4278;5091;6554.62184874;7563.02521008;4278.15126050;;;;7800.0000;9000.0000;5091.0000;;;;;ACTIVO;;;;;;;;;1
6116;LABIAL BARRA MOCMALLURE 8141;19.0000;05;2534;3015;2486;2958;3781.51260504;4621.84873950;2485.71428571;;;;4500.0000;5500.0000;2958.0000;;;;;ACTIVO;;;;6405;MAQUILLAJE;64;COSMETICOS;;1
6115;LABIAL BARRA MATE LIPSTICK S- 584;19.0000;05;1571;1870;1571;1870;2941.17647059;3781.51260504;1571.42857143;;;;3500.0000;4500.0000;1870.0000;;;;;ACTIVO;;;;6405;MAQUILLAJE;64;COSMETICOS;;1
6114;BRILLO COJIN VICTORIAS SPIRIT ZZ-6004;19.0000;05;1717;2044;1717;2044;2941.17647059;3781.51260504;1739.49579832;;;;3500.0000;4500.0000;2070.0000;;;;;INACTIVO;;;;;;;;;1
6113;TINTA PARA LABIOS MAGIC YOUR LIFE 1225;19.0000;05;1365;1624;1615;1922;2016.80672269;2941.17647059;1357.14285714;;;;2400.0000;3500.0000;1615.0000;;;;;INACTIVO;;;;;;;;;1
6112;GEL LIMPIADOR GARNIER VITAMINA C x 150 ml  2019.;19.0000;09;20666;24593;20666;24593;24789.91596639;26890.75630252;20666.38655462;;;;29500.0000;32000.0000;24593.0000;;;;;ACTIVO;;;;6412;TRATAMIENTOS;64;COSMETICOS;GARNIER;1
6111;CREMA REVITALIFT LOREAL 8 H ANTI BRILLO X 50 ml 6131.;19.0000;09;37488;44611;37488;44611;44117.64705882;45378.15126050;37488.23529412;;;;52500.0000;54000.0000;44611.0000;;;;;ACTIVO;;;;6412;TRATAMIENTOS;64;COSMETICOS;L OREAL;1
6110-6;RUBOR ANIK LIQUIDO TONO 7;19.0000;16;10823;12879;10823;12879;14621.84873950;15462.18487395;10973.10924370;0E-8;0E-8;0E-8;17400.0000;18400.0000;13058.0000;0.0000;0.0000;0.0000;1-A8-3;ACTIVO;;;;;;;;;1
6110-5;RUBOR ANIK LIQUIDO TONO 6;19.0000;16;10823;12879;10823;12879;14621.84873950;15462.18487395;10973.10924370;0E-8;0E-8;0E-8;17400.0000;18400.0000;13058.0000;0.0000;0.0000;0.0000;1-A8-3;ACTIVO;;;;;;;;;1
